transaction_id,date,retailer_id,order_value_pkr,delivery_distance_km,is_default
txn_1477,2026-02-04,r_0389,51435.27,13.5,1
txn_1478,2026-02-04,r_0399,22814.02,11.0,0
txn_1479,2026-02-04,r_0415,31602.62,24.8,1
txn_1480,2026-02-04,r_0434,30150.55,14.9,0
txn_1481,2026-02-04,r_0435,53862.55,6.2,0
txn_1482,2026-02-04,r_0441,12820.29,10.5,0
txn_1483,2026-02-04,r_0458,33755.12,17.1,0
txn_1484,2026-02-04,r_0462,8725.49,21.0,0
txn_1485,2026-02-04,r_0500,12281.48,7.1,0
txn_1486,2026-02-05,r_0021,36443.0,7.7,0
txn_1487,2026-02-05,r_0032,23669.79,7.6,0
txn_1488,2026-02-05,r_0051,10654.51,8.8,0
txn_1489,2026-02-05,r_0059,19126.91,22.0,0
txn_1490,2026-02-05,r_0065,30314.71,20.9,0
txn_1491,2026-02-05,r_0107,13717.82,15.4,0
txn_1492,2026-02-05,r_0120,29567.61,19.0,0
txn_1493,2026-02-05,r_0147,53552.12,18.1,1
txn_1494,2026-02-05,r_0150,32323.99,10.5,1
txn_1495,2026-02-05,r_0153,34089.13,3.5,0
txn_1496,2026-02-05,r_0166,13734.01,5.1,1
txn_1497,2026-02-05,r_0178,14942.1,9.0,0
txn_1498,2026-02-05,r_0188,45354.46,6.2,0
txn_1499,2026-02-05,r_0191,34056.27,10.1,0
txn_1500,2026-02-05,r_0209,24252.35,10.8,0
txn_1501,2026-02-05,r_0210,40941.06,18.6,1
txn_1502,2026-02-05,r_0212,25864.67,4.8,0
txn_1503,2026-02-05,r_0229,32975.04,18.4,1
txn_1504,2026-02-05,r_0235,9580.02,6.9,1
txn_1505,2026-02-05,r_0242,21238.45,16.2,1
txn_1506,2026-02-05,r_0253,12123.8,19.5,1
txn_1507,2026-02-05,r_0256,13072.31,9.4,1
txn_1508,2026-02-05,r_0265,24647.26,14.5,0
txn_1509,2026-02-05,r_0288,15758.46,15.2,0
txn_1510,2026-02-05,r_0315,33909.82,10.2,0
txn_1511,2026-02-05,r_0328,18608.58,21.5,0
txn_1512,2026-02-05,r_0332,11156.71,21.6,0
txn_1513,2026-02-05,r_0335,26987.08,11.4,0
txn_1514,2026-02-05,r_0338,15632.29,17.5,0
txn_1515,2026-02-05,r_0357,34976.11,4.7,1
txn_1516,2026-02-05,r_0381,33088.95,12.1,0
txn_1517,2026-02-05,r_0383,19966.23,2.8,1
txn_1518,2026-02-05,r_0411,18222.97,21.6,0
txn_1519,2026-02-05,r_0454,43289.3,14.4,1
txn_1520,2026-02-05,r_0483,32075.7,11.1,0
txn_1521,2026-02-05,r_0500,9801.84,22.2,0
txn_1522,2026-02-06,r_0022,21273.61,15.9,0
txn_1523,2026-02-06,r_0024,20635.58,7.9,0
txn_1524,2026-02-06,r_0042,11675.82,8.3,1
txn_1525,2026-02-06,r_0062,25678.4,9.8,0
txn_1526,2026-02-06,r_0064,13451.4,17.4,0
txn_1527,2026-02-06,r_0071,4042.49,2.6,0
txn_1528,2026-02-06,r_0100,20803.57,10.6,1
txn_1529,2026-02-06,r_0103,10609.9,11.7,0
txn_1530,2026-02-06,r_0112,60088.43,7.7,0
txn_1531,2026-02-06,r_0133,30793.45,11.7,1
txn_1532,2026-02-06,r_0147,46536.88,3.8,0
txn_1533,2026-02-06,r_0150,33428.98,21.2,0
txn_1534,2026-02-06,r_0158,22802.49,5.3,1
txn_1535,2026-02-06,r_0164,26729.68,13.5,0
txn_1536,2026-02-06,r_0194,22482.13,19.6,1
txn_1537,2026-02-06,r_0196,13977.77,20.0,0
txn_1538,2026-02-06,r_0209,16954.0,5.9,0
txn_1539,2026-02-06,r_0212,22482.57,7.8,1
txn_1540,2026-02-06,r_0216,22467.11,9.3,0
txn_1541,2026-02-06,r_0250,52936.39,13.5,0
txn_1542,2026-02-06,r_0271,15299.2,15.0,1
txn_1543,2026-02-06,r_0286,24466.88,9.2,0
txn_1544,2026-02-06,r_0308,23905.08,6.7,0
txn_1545,2026-02-06,r_0310,6110.05,17.1,0
txn_1546,2026-02-06,r_0337,43136.36,21.3,0
txn_1547,2026-02-06,r_0354,48641.38,18.0,0
txn_1548,2026-02-06,r_0355,7750.25,11.0,0
txn_1549,2026-02-06,r_0368,29167.29,7.5,0
txn_1550,2026-02-06,r_0376,17923.28,19.9,1
txn_1551,2026-02-06,r_0410,16339.48,4.0,0
txn_1552,2026-02-06,r_0423,25358.67,2.0,1
txn_1553,2026-02-06,r_0453,14203.23,17.0,0
txn_1554,2026-02-06,r_0454,41561.29,2.7,0
txn_1555,2026-02-06,r_0458,38262.12,10.7,0
txn_1556,2026-02-06,r_0463,31021.82,23.0,0
txn_1557,2026-02-06,r_0485,21418.1,4.2,0
txn_1558,2026-02-07,r_0004,25033.37,22.8,1
txn_1559,2026-02-07,r_0006,14785.61,19.2,1
txn_1560,2026-02-07,r_0029,12137.81,24.2,0
txn_1561,2026-02-07,r_0043,9660.64,9.2,0
txn_1562,2026-02-07,r_0046,20647.56,22.4,1
txn_1563,2026-02-07,r_0147,52969.01,4.6,0
txn_1564,2026-02-07,r_0150,31972.79,20.2,1
txn_1565,2026-02-07,r_0161,17807.24,3.7,1
txn_1566,2026-02-07,r_0166,14791.97,11.1,1
txn_1567,2026-02-07,r_0171,13319.96,24.2,0
txn_1568,2026-02-07,r_0178,13012.34,7.4,0
txn_1569,2026-02-07,r_0182,51183.38,11.3,0
txn_1570,2026-02-07,r_0191,30665.84,24.7,1
txn_1571,2026-02-07,r_0192,38853.96,9.3,1
txn_1572,2026-02-07,r_0195,16208.6,20.7,0
txn_1573,2026-02-07,r_0197,7967.81,15.7,0
txn_1574,2026-02-07,r_0199,25866.48,24.7,0
txn_1575,2026-02-07,r_0218,39779.52,2.5,1
txn_1576,2026-02-07,r_0241,22961.22,14.9,0
txn_1577,2026-02-07,r_0258,54685.82,10.8,1
txn_1578,2026-02-07,r_0260,58427.78,18.7,1
txn_1579,2026-02-07,r_0269,43026.68,10.9,1
txn_1580,2026-02-07,r_0277,20181.79,12.1,0
txn_1581,2026-02-07,r_0285,7417.15,11.3,0
txn_1582,2026-02-07,r_0294,25710.45,3.0,1
txn_1583,2026-02-07,r_0298,15657.37,10.5,0
txn_1584,2026-02-07,r_0305,27375.0,19.7,0
txn_1585,2026-02-07,r_0311,32737.95,19.8,1
txn_1586,2026-02-07,r_0322,9226.47,9.3,1
txn_1587,2026-02-07,r_0345,28711.15,6.4,0
txn_1588,2026-02-07,r_0349,16316.35,20.2,1
txn_1589,2026-02-07,r_0369,14774.2,4.5,0
txn_1590,2026-02-07,r_0406,12058.11,14.9,1
txn_1591,2026-02-07,r_0412,44688.53,18.8,0
txn_1592,2026-02-07,r_0416,20765.47,21.5,1
txn_1593,2026-02-07,r_0432,29358.41,6.5,0
txn_1594,2026-02-07,r_0451,24159.99,23.0,1
txn_1595,2026-02-07,r_0452,26540.78,8.4,0
txn_1596,2026-02-07,r_0462,11477.04,16.9,0
txn_1597,2026-02-07,r_0463,39339.07,9.3,1
txn_1598,2026-02-07,r_0466,11372.63,4.9,1
txn_1599,2026-02-07,r_0471,32641.31,21.8,1
txn_1600,2026-02-07,r_0483,42727.0,3.3,0
txn_1601,2026-02-07,r_0484,27044.67,23.5,0
txn_1602,2026-02-07,r_0492,23394.07,6.6,1
txn_1603,2026-02-08,r_0008,14106.96,7.6,0
txn_1604,2026-02-08,r_0018,13331.58,24.4,0
txn_1605,2026-02-08,r_0026,31629.06,5.3,0
txn_1606,2026-02-08,r_0031,10842.1,14.1,1
txn_1607,2026-02-08,r_0038,13925.49,6.5,1
txn_1608,2026-02-08,r_0063,66776.2,21.0,1
txn_1609,2026-02-08,r_0073,11912.82,13.8,1
txn_1610,2026-02-08,r_0088,25641.96,13.4,0
txn_1611,2026-02-08,r_0099,28941.1,7.4,0
txn_1612,2026-02-08,r_0105,32593.54,21.8,0
txn_1613,2026-02-08,r_0110,17302.42,20.4,0
txn_1614,2026-02-08,r_0126,40593.9,5.0,0
txn_1615,2026-02-08,r_0133,33487.02,18.4,1
txn_1616,2026-02-08,r_0149,26772.72,13.2,1
txn_1617,2026-02-08,r_0169,62780.56,19.3,0
txn_1618,2026-02-08,r_0170,20875.59,4.4,1
txn_1619,2026-02-08,r_0212,20760.36,6.0,0
txn_1620,2026-02-08,r_0216,26554.33,8.2,0
txn_1621,2026-02-08,r_0218,47017.02,13.9,1
txn_1622,2026-02-08,r_0228,50038.36,6.2,1
txn_1623,2026-02-08,r_0261,39829.28,8.0,1
txn_1624,2026-02-08,r_0293,20878.34,16.6,0
txn_1625,2026-02-08,r_0297,12760.95,18.4,0
txn_1626,2026-02-08,r_0299,15078.37,5.8,0
txn_1627,2026-02-08,r_0309,8926.26,4.8,0
txn_1628,2026-02-08,r_0313,17587.82,15.5,1
txn_1629,2026-02-08,r_0354,40090.15,17.7,0
txn_1630,2026-02-08,r_0368,23230.11,13.7,0
txn_1631,2026-02-08,r_0378,59065.02,11.8,1
txn_1632,2026-02-08,r_0384,24362.16,12.3,0
txn_1633,2026-02-08,r_0412,61640.26,22.8,0
txn_1634,2026-02-08,r_0423,27632.85,14.4,0
txn_1635,2026-02-08,r_0429,25932.78,20.8,0
txn_1636,2026-02-08,r_0431,24800.04,9.4,1
txn_1637,2026-02-08,r_0435,40104.81,13.9,0
txn_1638,2026-02-08,r_0439,35336.79,7.5,0
txn_1639,2026-02-08,r_0452,23318.1,21.9,0
txn_1640,2026-02-08,r_0453,16191.51,24.8,0
txn_1641,2026-02-09,r_0016,23509.62,2.4,0
txn_1642,2026-02-09,r_0029,12254.37,23.8,0
txn_1643,2026-02-09,r_0043,9577.24,23.2,0
txn_1644,2026-02-09,r_0048,47065.24,17.0,0
txn_1645,2026-02-09,r_0061,59565.16,13.0,0
txn_1646,2026-02-09,r_0062,26524.13,8.3,0
txn_1647,2026-02-09,r_0082,15924.12,4.0,0
txn_1648,2026-02-09,r_0095,14835.54,21.2,1
txn_1649,2026-02-09,r_0142,6212.98,11.6,0
txn_1650,2026-02-09,r_0145,14955.85,11.8,0
txn_1651,2026-02-09,r_0158,29510.22,5.5,1
txn_1652,2026-02-09,r_0169,63537.31,7.2,1
txn_1653,2026-02-09,r_0178,13570.27,4.1,1
txn_1654,2026-02-09,r_0197,8901.5,19.4,0
txn_1655,2026-02-09,r_0226,21535.81,6.4,1
txn_1656,2026-02-09,r_0233,21194.85,16.3,0
txn_1657,2026-02-09,r_0241,23722.52,20.8,1
txn_1658,2026-02-09,r_0254,30209.49,20.6,0
txn_1659,2026-02-09,r_0257,16276.72,24.1,1
txn_1660,2026-02-09,r_0261,40700.47,8.4,0
txn_1661,2026-02-09,r_0326,20906.06,14.4,0
txn_1662,2026-02-09,r_0341,22834.94,24.2,0
txn_1663,2026-02-09,r_0344,8915.29,6.7,0
txn_1664,2026-02-09,r_0358,18714.65,11.9,1
txn_1665,2026-02-09,r_0368,24217.91,10.1,1
txn_1666,2026-02-09,r_0379,34063.03,5.7,0
txn_1667,2026-02-09,r_0429,27833.33,10.3,0
txn_1668,2026-02-09,r_0440,23900.29,19.2,0
txn_1669,2026-02-09,r_0453,19178.95,10.5,1
txn_1670,2026-02-09,r_0461,22646.23,6.6,0
txn_1671,2026-02-09,r_0480,15627.31,14.6,1
txn_1672,2026-02-10,r_0001,10359.13,22.4,0
txn_1673,2026-02-10,r_0013,15820.31,9.0,0
txn_1674,2026-02-10,r_0021,45166.02,10.8,1
txn_1675,2026-02-10,r_0025,47105.1,15.9,0
txn_1676,2026-02-10,r_0037,17675.4,13.1,0
txn_1677,2026-02-10,r_0075,10916.18,15.6,1
txn_1678,2026-02-10,r_0081,20629.69,25.0,0
txn_1679,2026-02-10,r_0083,36804.27,24.1,1
txn_1680,2026-02-10,r_0101,43785.15,3.7,0
txn_1681,2026-02-10,r_0133,28932.48,7.3,1
txn_1682,2026-02-10,r_0143,23813.92,12.5,1
txn_1683,2026-02-10,r_0156,18429.07,4.7,0
txn_1684,2026-02-10,r_0189,41015.28,6.4,0
txn_1685,2026-02-10,r_0192,42560.22,4.9,0
txn_1686,2026-02-10,r_0195,19927.95,10.9,1
txn_1687,2026-02-10,r_0200,55959.09,24.0,0
txn_1688,2026-02-10,r_0222,9184.26,23.3,0
txn_1689,2026-02-10,r_0242,22594.59,3.4,0
txn_1690,2026-02-10,r_0247,18379.47,16.7,0
txn_1691,2026-02-10,r_0267,30131.41,24.0,1
txn_1692,2026-02-10,r_0271,17294.93,5.1,1
txn_1693,2026-02-10,r_0273,28550.99,4.1,0
txn_1694,2026-02-10,r_0280,66507.24,24.0,1
txn_1695,2026-02-10,r_0295,17326.35,22.9,0
txn_1696,2026-02-10,r_0296,62310.73,24.2,1
txn_1697,2026-02-10,r_0297,11763.59,18.1,0
txn_1698,2026-02-10,r_0299,13941.77,3.0,1
txn_1699,2026-02-10,r_0300,26561.76,13.3,0
txn_1700,2026-02-10,r_0304,13229.19,19.6,0
txn_1701,2026-02-10,r_0312,38855.7,20.8,1
txn_1702,2026-02-10,r_0320,36230.64,2.2,0
txn_1703,2026-02-10,r_0338,19388.8,2.5,0
txn_1704,2026-02-10,r_0363,56559.72,4.0,1
txn_1705,2026-02-10,r_0374,6306.5,8.5,0
txn_1706,2026-02-10,r_0379,34534.55,4.2,1
txn_1707,2026-02-10,r_0408,11827.56,3.5,0
txn_1708,2026-02-10,r_0418,20873.18,19.1,1
txn_1709,2026-02-10,r_0423,32012.51,22.9,0
txn_1710,2026-02-10,r_0428,13411.19,2.5,0
txn_1711,2026-02-10,r_0447,15151.82,15.6,1
txn_1712,2026-02-10,r_0460,19903.96,16.6,0
txn_1713,2026-02-10,r_0463,30650.82,9.9,0
txn_1714,2026-02-10,r_0474,15259.34,21.8,1
txn_1715,2026-02-10,r_0498,10518.25,15.2,0
txn_1716,2026-02-11,r_0043,8955.46,20.1,0
txn_1717,2026-02-11,r_0071,3636.62,21.5,0
txn_1718,2026-02-11,r_0100,20008.96,10.8,0
txn_1719,2026-02-11,r_0128,27373.16,22.3,0
txn_1720,2026-02-11,r_0195,18993.21,20.1,0
txn_1721,2026-02-11,r_0196,17434.42,24.9,1
txn_1722,2026-02-11,r_0217,15194.48,19.8,0
txn_1723,2026-02-11,r_0233,18405.18,13.5,1
txn_1724,2026-02-11,r_0262,25100.34,21.6,0
txn_1725,2026-02-11,r_0281,15296.05,8.4,1
txn_1726,2026-02-11,r_0301,11860.65,10.4,1
txn_1727,2026-02-11,r_0308,22095.97,9.5,0
txn_1728,2026-02-11,r_0314,14231.7,4.4,0
txn_1729,2026-02-11,r_0324,32567.47,11.3,0
txn_1730,2026-02-11,r_0336,20901.05,8.5,0
txn_1731,2026-02-11,r_0373,28019.73,22.4,1
txn_1732,2026-02-11,r_0386,7301.37,20.6,1
txn_1733,2026-02-11,r_0389,39906.33,16.5,0
txn_1734,2026-02-11,r_0390,20920.77,15.0,1
txn_1735,2026-02-11,r_0392,24016.01,4.3,0
txn_1736,2026-02-11,r_0421,24471.05,16.7,0
txn_1737,2026-02-11,r_0438,51283.21,23.9,0
txn_1738,2026-02-11,r_0456,37798.22,3.9,1
txn_1739,2026-02-11,r_0469,33798.94,3.2,0
txn_1740,2026-02-11,r_0475,36883.25,5.2,0
txn_1741,2026-02-12,r_0006,18945.31,9.1,0
txn_1742,2026-02-12,r_0009,21308.36,2.6,0
txn_1743,2026-02-12,r_0034,18829.54,23.1,0
txn_1744,2026-02-12,r_0060,12044.13,5.6,0
txn_1745,2026-02-12,r_0102,14752.52,6.0,0
txn_1746,2026-02-12,r_0109,7830.78,8.0,1
txn_1747,2026-02-12,r_0120,36354.5,21.0,0
txn_1748,2026-02-12,r_0123,12416.52,2.5,0
txn_1749,2026-02-12,r_0165,30533.1,12.2,0
txn_1750,2026-02-12,r_0196,15432.09,9.1,0
txn_1751,2026-02-12,r_0202,18564.94,16.8,1
txn_1752,2026-02-12,r_0233,17150.4,18.4,0
txn_1753,2026-02-12,r_0235,9299.97,4.5,1
txn_1754,2026-02-12,r_0272,27193.34,3.9,1
txn_1755,2026-02-12,r_0289,10244.55,15.4,0
txn_1756,2026-02-12,r_0293,24334.03,6.6,1
txn_1757,2026-02-12,r_0294,28890.69,7.0,0
txn_1758,2026-02-12,r_0296,55431.0,19.6,1
txn_1759,2026-02-12,r_0297,11725.74,25.0,1
txn_1760,2026-02-12,r_0340,12902.65,19.4,1
txn_1761,2026-02-12,r_0351,30547.45,5.4,0
txn_1762,2026-02-12,r_0352,8122.76,16.2,0
txn_1763,2026-02-12,r_0356,35589.53,14.5,0
txn_1764,2026-02-12,r_0359,11343.35,18.3,1
txn_1765,2026-02-12,r_0372,20193.02,16.7,1
txn_1766,2026-02-12,r_0388,21402.88,20.0,0
txn_1767,2026-02-12,r_0392,23642.38,8.9,0
txn_1768,2026-02-12,r_0401,18533.89,4.2,0
txn_1769,2026-02-12,r_0402,21688.33,11.5,0
txn_1770,2026-02-12,r_0440,21742.31,5.5,1
txn_1771,2026-02-12,r_0451,22824.75,22.7,0
txn_1772,2026-02-12,r_0454,46900.88,2.5,1
txn_1773,2026-02-12,r_0462,11134.13,11.1,1
txn_1774,2026-02-12,r_0482,10671.8,16.0,0
txn_1775,2026-02-12,r_0495,15995.54,10.9,0
txn_1776,2026-02-13,r_0032,24784.49,3.8,0
txn_1777,2026-02-13,r_0051,9865.36,15.1,0
txn_1778,2026-02-13,r_0059,16279.62,19.5,0
txn_1779,2026-02-13,r_0088,26914.44,5.7,0
txn_1780,2026-02-13,r_0093,6058.15,23.5,1
txn_1781,2026-02-13,r_0096,13703.86,18.5,0
txn_1782,2026-02-13,r_0137,9600.6,19.8,0
txn_1783,2026-02-13,r_0145,13580.01,7.1,1
txn_1784,2026-02-13,r_0177,16281.46,21.2,1
txn_1785,2026-02-13,r_0192,44904.98,9.4,0
txn_1786,2026-02-13,r_0207,15726.11,2.0,1
txn_1787,2026-02-13,r_0218,37947.62,13.5,1
txn_1788,2026-02-13,r_0231,57843.68,7.4,1
txn_1789,2026-02-13,r_0266,46044.02,20.7,0
txn_1790,2026-02-13,r_0271,13499.44,2.6,0
txn_1791,2026-02-13,r_0279,31946.21,23.0,1
txn_1792,2026-02-13,r_0303,24431.75,6.3,0
txn_1793,2026-02-13,r_0346,17912.19,24.5,0
txn_1794,2026-02-13,r_0349,17412.17,13.0,1
txn_1795,2026-02-13,r_0361,18046.05,20.5,0
txn_1796,2026-02-13,r_0389,53727.96,10.1,0
txn_1797,2026-02-13,r_0392,19133.77,12.9,0
txn_1798,2026-02-13,r_0393,29628.9,16.2,1
txn_1799,2026-02-13,r_0401,16701.05,18.8,0
txn_1800,2026-02-13,r_0414,46403.25,11.2,0
txn_1801,2026-02-13,r_0420,49976.12,16.5,0
txn_1802,2026-02-13,r_0440,20273.38,9.4,1
txn_1803,2026-02-13,r_0458,32705.39,4.1,1
txn_1804,2026-02-13,r_0462,9392.54,17.2,0
txn_1805,2026-02-13,r_0472,27310.16,10.3,0
txn_1806,2026-02-13,r_0483,36512.29,14.1,0
txn_1807,2026-02-14,r_0005,21594.76,4.3,1
txn_1808,2026-02-14,r_0085,34363.7,21.0,1
txn_1809,2026-02-14,r_0106,17482.92,21.2,0
txn_1810,2026-02-14,r_0120,28935.93,17.8,1
txn_1811,2026-02-14,r_0132,15798.86,2.2,0
txn_1812,2026-02-14,r_0156,22698.9,14.0,0
txn_1813,2026-02-14,r_0186,32460.95,13.1,1
txn_1814,2026-02-14,r_0193,19227.44,7.9,0
txn_1815,2026-02-14,r_0202,13500.92,12.7,0
txn_1816,2026-02-14,r_0219,45861.51,7.6,0
txn_1817,2026-02-14,r_0233,18497.06,14.2,0
txn_1818,2026-02-14,r_0235,9628.29,8.1,1
txn_1819,2026-02-14,r_0236,23366.72,23.0,1
txn_1820,2026-02-14,r_0257,16339.84,17.0,0
txn_1821,2026-02-14,r_0270,22256.91,22.2,1
txn_1822,2026-02-14,r_0278,34083.46,2.7,0
txn_1823,2026-02-14,r_0293,18141.0,22.7,0
txn_1824,2026-02-14,r_0304,15079.57,18.1,1
txn_1825,2026-02-14,r_0313,14782.87,9.9,1
txn_1826,2026-02-14,r_0338,17057.32,17.7,0
txn_1827,2026-02-14,r_0349,13468.68,4.0,0
txn_1828,2026-02-14,r_0354,41118.25,9.8,0
txn_1829,2026-02-14,r_0357,33642.71,10.8,0
txn_1830,2026-02-14,r_0360,33638.27,20.9,1
txn_1831,2026-02-14,r_0393,39768.74,11.3,1
txn_1832,2026-02-14,r_0412,56623.52,13.0,1
txn_1833,2026-02-15,r_0007,10834.71,4.5,0
txn_1834,2026-02-15,r_0009,24071.98,4.2,1
txn_1835,2026-02-15,r_0040,13153.35,5.3,1
txn_1836,2026-02-15,r_0042,9212.26,11.2,0
txn_1837,2026-02-15,r_0098,46235.39,19.0,0
txn_1838,2026-02-15,r_0118,8856.91,20.4,1
txn_1839,2026-02-15,r_0127,39285.32,9.1,0
txn_1840,2026-02-15,r_0131,32192.17,2.6,1
txn_1841,2026-02-15,r_0133,25364.36,7.8,0
txn_1842,2026-02-15,r_0162,14436.4,2.6,0
txn_1843,2026-02-15,r_0170,24299.94,5.0,1
txn_1844,2026-02-15,r_0178,17801.94,24.7,0
txn_1845,2026-02-15,r_0200,39686.98,5.5,1
txn_1846,2026-02-15,r_0204,13426.24,6.0,0
txn_1847,2026-02-15,r_0221,32464.26,10.3,1
txn_1848,2026-02-15,r_0225,9567.88,18.0,0
txn_1849,2026-02-15,r_0232,25035.69,6.5,1
txn_1850,2026-02-15,r_0252,27631.8,4.0,0
txn_1851,2026-02-15,r_0270,20859.6,11.4,1
txn_1852,2026-02-15,r_0273,36342.84,23.2,0
txn_1853,2026-02-15,r_0289,10623.92,6.9,0
txn_1854,2026-02-15,r_0292,34134.06,13.6,1
txn_1855,2026-02-15,r_0309,8330.44,17.4,0
txn_1856,2026-02-15,r_0314,16484.41,18.7,0
txn_1857,2026-02-15,r_0315,39893.32,5.2,0
txn_1858,2026-02-15,r_0320,32350.57,6.0,0
txn_1859,2026-02-15,r_0339,21905.8,18.4,1
txn_1860,2026-02-15,r_0353,47964.44,17.9,0
txn_1861,2026-02-15,r_0363,57026.57,12.4,1
txn_1862,2026-02-15,r_0392,23124.88,9.6,1
txn_1863,2026-02-15,r_0438,49555.12,2.6,0
txn_1864,2026-02-15,r_0481,25824.89,23.1,0
txn_1865,2026-02-15,r_0492,30161.39,19.7,0
txn_1866,2026-02-16,r_0014,18447.1,23.6,0
txn_1867,2026-02-16,r_0025,43841.26,3.3,0
txn_1868,2026-02-16,r_0028,32564.5,3.5,1
txn_1869,2026-02-16,r_0036,20639.04,18.4,0
txn_1870,2026-02-16,r_0050,28509.17,4.1,1
txn_1871,2026-02-16,r_0073,11861.73,11.7,0
txn_1872,2026-02-16,r_0074,15271.15,24.7,0
txn_1873,2026-02-16,r_0087,23987.97,13.4,1
txn_1874,2026-02-16,r_0144,27834.56,17.9,0
txn_1875,2026-02-16,r_0148,22869.6,14.0,0
txn_1876,2026-02-16,r_0158,27032.69,11.8,0
txn_1877,2026-02-16,r_0160,12403.92,7.3,0
txn_1878,2026-02-16,r_0216,24378.65,13.4,0
txn_1879,2026-02-16,r_0223,31309.0,17.6,1
txn_1880,2026-02-16,r_0247,18075.28,22.0,0
txn_1881,2026-02-16,r_0279,25735.12,23.2,1
txn_1882,2026-02-16,r_0335,28601.25,9.7,1
txn_1883,2026-02-16,r_0353,45499.37,18.2,0
txn_1884,2026-02-16,r_0399,24173.75,12.4,0
txn_1885,2026-02-16,r_0435,50240.91,18.6,0
txn_1886,2026-02-16,r_0455,16539.56,16.8,0
txn_1887,2026-02-17,r_0010,19817.98,18.1,0
txn_1888,2026-02-17,r_0062,26714.2,14.7,0
txn_1889,2026-02-17,r_0071,3175.8,22.8,0
txn_1890,2026-02-17,r_0094,13677.64,23.6,0
txn_1891,2026-02-17,r_0104,39765.04,8.7,1
txn_1892,2026-02-17,r_0125,24689.29,13.9,0
txn_1893,2026-02-17,r_0126,33264.89,18.7,0
txn_1894,2026-02-17,r_0127,29321.51,7.4,0
txn_1895,2026-02-17,r_0144,32650.21,16.9,0
txn_1896,2026-02-17,r_0145,19620.29,2.1,0
txn_1897,2026-02-17,r_0158,26587.88,6.9,0
txn_1898,2026-02-17,r_0161,20884.81,10.0,0
txn_1899,2026-02-17,r_0178,15187.32,24.2,0
txn_1900,2026-02-17,r_0203,56943.7,21.7,0
txn_1901,2026-02-17,r_0213,28971.9,5.9,0
txn_1902,2026-02-17,r_0214,24640.64,17.4,1
txn_1903,2026-02-17,r_0224,35329.04,14.3,1
txn_1904,2026-02-17,r_0242,25940.06,24.7,1
txn_1905,2026-02-17,r_0250,39950.95,13.0,0
txn_1906,2026-02-17,r_0253,13965.71,4.0,1
txn_1907,2026-02-17,r_0270,23846.41,14.8,1
txn_1908,2026-02-17,r_0273,35185.02,14.8,1
txn_1909,2026-02-17,r_0287,24913.37,8.0,0
txn_1910,2026-02-17,r_0300,27472.46,9.6,0
txn_1911,2026-02-17,r_0305,30512.77,23.5,0
txn_1912,2026-02-17,r_0309,8929.52,13.6,1
txn_1913,2026-02-17,r_0367,13006.2,10.1,0
txn_1914,2026-02-17,r_0372,19119.13,13.1,1
txn_1915,2026-02-17,r_0377,12855.79,8.6,0
txn_1916,2026-02-17,r_0383,24858.7,18.1,0
txn_1917,2026-02-17,r_0392,21977.27,4.7,0
txn_1918,2026-02-17,r_0414,41682.78,11.2,1
txn_1919,2026-02-17,r_0417,63880.07,14.9,1
txn_1920,2026-02-17,r_0422,35136.85,8.4,1
txn_1921,2026-02-17,r_0436,33725.12,21.5,0
txn_1922,2026-02-17,r_0437,21817.9,18.6,0
txn_1923,2026-02-17,r_0485,18175.28,22.7,0
txn_1924,2026-02-17,r_0486,20109.8,4.9,1
txn_1925,2026-02-17,r_0487,34342.33,20.5,1
txn_1926,2026-02-17,r_0492,22994.55,11.0,0
txn_1927,2026-02-18,r_0029,12081.14,4.8,1
txn_1928,2026-02-18,r_0072,21619.98,9.5,0
txn_1929,2026-02-18,r_0074,13892.71,15.4,1
txn_1930,2026-02-18,r_0079,36286.51,4.4,1
txn_1931,2026-02-18,r_0103,11354.66,7.6,1
txn_1932,2026-02-18,r_0117,25381.55,3.1,0
txn_1933,2026-02-18,r_0127,36060.11,12.6,0
txn_1934,2026-02-18,r_0171,18270.12,5.2,0
txn_1935,2026-02-18,r_0193,18026.93,6.4,0
txn_1936,2026-02-18,r_0205,7916.32,15.1,1
txn_1937,2026-02-18,r_0220,43053.5,23.7,1
txn_1938,2026-02-18,r_0230,12354.38,18.0,0
txn_1939,2026-02-18,r_0236,22327.47,13.3,0
txn_1940,2026-02-18,r_0245,16254.31,10.9,0
txn_1941,2026-02-18,r_0282,39344.22,4.7,0
txn_1942,2026-02-18,r_0294,23330.81,10.7,0
txn_1943,2026-02-18,r_0313,20292.31,2.8,0
txn_1944,2026-02-18,r_0333,27392.48,4.1,1
txn_1945,2026-02-18,r_0336,25432.92,21.2,0
txn_1946,2026-02-18,r_0342,23825.81,23.6,0
txn_1947,2026-02-18,r_0354,50511.2,13.6,0
txn_1948,2026-02-18,r_0356,44685.54,13.5,0
txn_1949,2026-02-18,r_0430,26819.66,24.2,0
txn_1950,2026-02-18,r_0462,11915.3,9.6,0
txn_1951,2026-02-18,r_0490,46509.33,18.9,0
txn_1952,2026-02-19,r_0037,16912.52,3.4,0
txn_1953,2026-02-19,r_0043,11802.52,16.6,0
txn_1954,2026-02-19,r_0051,10340.32,21.4,0
txn_1955,2026-02-19,r_0069,20323.26,10.4,0
txn_1956,2026-02-19,r_0072,22548.09,15.8,1
txn_1957,2026-02-19,r_0082,18814.34,12.2,0
